id_pedido,fecha,anio,mes,trimestre,id_cliente,id_producto,categoria,region,segmento,cantidad,precio_unit,descuento,ratio_costo,ingreso,costo,ganancia,margen,tasa_impuesto,ganancia_neta,margen_neto,nivel_pedido,es_atipico
1159,2023-05-31,2023,5,2,430,2249,Belleza,Este,Corporativo,8,49.31,0.2,0.575,315.58,181.46,134.12,0.425,0.21,105.95,0.3357,Alto,0
1160,2023-08-11,2023,8,3,739,2365,Deportes,Este,Online,2,248.87,0.15,0.465,423.08,196.73,226.35,0.535,0.21,178.82,0.4227,Alto,0
1161,2023-03-22,2023,3,1,605,2435,Ropa,Oeste,Retail,19,451.01,0.15,0.444,7283.81,3234.01,4049.8,0.556,0.18,3320.84,0.4559,Premium,1
1162,2023-08-21,2023,8,3,447,2462,Hogar,Este,Retail,17,439.13,0.1,0.606,6718.69,4071.53,2647.16,0.394,0.21,2091.26,0.3113,Premium,0
1163,2023-01-02,2023,1,1,572,2301,Belleza,Oeste,Retail,5,28.17,0.2,0.577,112.68,65.02,47.66,0.423,0.18,39.08,0.3468,Medio,0
1164,2023-05-15,2023,5,2,330,2024,Electrónica,Este,Online,17,155.33,0.15,0.643,2244.52,1443.23,801.29,0.357,0.21,633.02,0.282,Premium,0
1165,2023-09-14,2023,9,3,289,2276,Hogar,Norte,Mayorista,10,224.44,0.15,0.507,1907.74,967.22,940.52,0.493,0.19,761.82,0.3993,Premium,0
1166,2023-04-02,2023,4,2,324,2471,Libros,Norte,Mayorista,9,90.27,0.2,0.541,649.94,351.62,298.32,0.459,0.19,241.64,0.3718,Alto,0
1167,2023-09-17,2023,9,3,484,2376,Deportes,Sur,Mayorista,6,366.35,0.2,0.407,1758.48,715.7,1042.78,0.593,0.19,844.65,0.4803,Premium,0
1168,2023-02-24,2023,2,1,476,2377,Hogar,Este,Retail,11,96.33,0.0,0.614,1059.63,650.61,409.02,0.386,0.21,323.13,0.3049,Premium,0
1169,2023-11-17,2023,11,4,382,2388,Libros,Este,Mayorista,2,176.59,0.25,0.548,264.88,145.15,119.73,0.452,0.21,94.59,0.3571,Alto,0
1170,2023-06-02,2023,6,2,732,2069,Alimentos,Oeste,Corporativo,12,333.32,0.15,0.722,3399.86,2454.7,945.16,0.278,0.18,775.03,0.228,Premium,0
1171,2023-11-24,2023,11,4,727,2112,Deportes,Oeste,Retail,12,243.63,0.1,0.625,2631.2,1644.5,986.7,0.375,0.18,809.09,0.3075,Premium,0
1172,2023-09-17,2023,9,3,358,2362,Libros,Este,Online,16,370.59,0.05,0.54,5632.97,3041.8,2591.17,0.46,0.21,2047.02,0.3634,Premium,0
1173,2023-11-08,2023,11,4,458,2111,Belleza,Sur,Online,12,480.8,0.05,0.492,5481.12,2696.71,2784.41,0.508,0.19,2255.37,0.4115,Premium,0
1174,2023-04-12,2023,4,2,555,2363,Hogar,Este,Mayorista,18,62.69,0.2,0.717,902.74,647.26,255.48,0.283,0.21,201.83,0.2236,Alto,0
1175,2023-03-20,2023,3,1,510,2302,Alimentos,Oeste,Retail,13,356.24,0.25,0.406,3473.34,1410.18,2063.16,0.594,0.18,1691.79,0.4871,Premium,0
1176,2023-07-11,2023,7,3,748,2470,Belleza,Este,Corporativo,15,119.02,0.1,0.514,1606.77,825.88,780.89,0.486,0.21,616.9,0.3839,Premium,0
1177,2023-03-24,2023,3,1,417,2451,Libros,Oeste,Corporativo,16,210.17,0.0,0.73,3362.72,2454.79,907.93,0.27,0.18,744.5,0.2214,Premium,0
1178,2023-10-04,2023,10,4,776,2090,Libros,Este,Retail,4,21.27,0.15,0.629,72.32,45.49,26.83,0.371,0.21,21.2,0.2931,Medio,0
1179,2023-09-29,2023,9,3,324,2017,Belleza,Centro,Mayorista,12,72.27,0.0,0.586,867.24,508.2,359.04,0.414,0.19,290.82,0.3353,Alto,0
1180,2023-01-01,2023,1,1,333,2148,Hogar,Oeste,Online,17,163.29,0.1,0.471,2498.34,1176.72,1321.62,0.529,0.18,1083.73,0.4338,Premium,0
1181,2023-11-03,2023,11,4,783,2475,Deportes,Sur,Online,1,174.28,0.0,0.692,174.28,120.6,53.68,0.308,0.19,43.48,0.2495,Medio,0
1182,2023-06-15,2023,6,2,763,2226,Alimentos,Centro,Corporativo,18,450.29,0.2,0.471,6484.18,3054.05,3430.13,0.529,0.19,2778.41,0.4285,Premium,0
1183,2023-09-08,2023,9,3,473,2213,Electrónica,Este,Corporativo,16,372.2,0.05,0.487,5657.44,2755.17,2902.27,0.513,0.21,2292.79,0.4053,Premium,0
1184,2023-01-10,2023,1,1,771,2359,Ropa,Oeste,Corporativo,1,486.23,0.2,0.467,388.98,181.65,207.33,0.533,0.18,170.01,0.4371,Alto,0
1185,2023-02-27,2023,2,1,707,2150,Deportes,Centro,Online,10,301.54,0.15,0.455,2563.09,1166.21,1396.88,0.545,0.19,1131.47,0.4414,Premium,0
1186,2023-07-05,2023,7,3,571,2191,Alimentos,Sur,Corporativo,19,124.65,0.2,0.734,1894.68,1390.7,503.98,0.266,0.19,408.22,0.2155,Premium,0
1187,2023-06-07,2023,6,2,332,2450,Belleza,Oeste,Online,16,167.19,0.1,0.611,2407.54,1471.01,936.53,0.389,0.18,767.95,0.319,Premium,0
1188,2023-05-03,2023,5,2,791,2039,Libros,Centro,Online,14,163.32,0.1,0.623,2057.83,1282.03,775.8,0.377,0.19,628.4,0.3054,Premium,0
1189,2023-01-30,2023,1,1,212,2241,Belleza,Centro,Mayorista,2,166.61,0.15,0.734,283.24,207.9,75.34,0.266,0.19,61.03,0.2155,Alto,0
1190,2023-05-04,2023,5,2,596,2137,Alimentos,Centro,Mayorista,6,338.12,0.15,0.481,1724.41,829.44,894.97,0.519,0.19,724.93,0.4204,Premium,0
1191,2023-10-18,2023,10,4,541,2344,Belleza,Norte,Mayorista,5,267.75,0.05,0.402,1271.81,511.27,760.54,0.598,0.19,616.04,0.4844,Premium,0
1192,2023-02-10,2023,2,1,663,2179,Belleza,Este,Corporativo,12,195.78,0.0,0.61,2349.36,1433.11,916.25,0.39,0.21,723.84,0.3081,Premium,0
1193,2023-02-13,2023,2,1,367,2496,Ropa,Oeste,Online,4,78.8,0.05,0.578,299.44,173.08,126.36,0.422,0.18,103.62,0.346,Alto,0
1194,2023-09-06,2023,9,3,609,2199,Hogar,Oeste,Corporativo,4,15.96,0.2,0.567,51.07,28.96,22.11,0.4329,0.18,18.13,0.355,Medio,0
1195,2023-02-05,2023,2,1,485,2202,Ropa,Oeste,Online,5,113.32,0.0,0.422,566.6,239.11,327.49,0.578,0.18,268.54,0.4739,Alto,0
1196,2023-09-30,2023,9,3,486,2060,Electrónica,Centro,Mayorista,7,58.2,0.15,0.559,346.29,193.58,152.71,0.441,0.19,123.7,0.3572,Alto,0
1197,2023-03-06,2023,3,1,212,2191,Electrónica,Este,Mayorista,6,393.8,0.1,0.501,2126.52,1065.39,1061.13,0.499,0.21,838.29,0.3942,Premium,0
1198,2023-03-07,2023,3,1,712,2004,Ropa,Sur,Corporativo,13,60.69,0.2,0.496,631.18,313.07,318.11,0.504,0.19,257.67,0.4082,Alto,0
1199,2023-12-04,2023,12,4,724,2377,Deportes,Oeste,Online,4,363.49,0.05,0.478,1381.26,660.24,721.02,0.522,0.18,591.24,0.428,Premium,0
1200,2023-09-01,2023,9,3,180,2236,Deportes,Este,Corporativo,13,195.9,0.25,0.516,1910.02,985.57,924.45,0.484,0.21,730.32,0.3824,Premium,0
1201,2023-10-09,2023,10,4,798,2180,Belleza,Este,Retail,4,41.32,0.25,0.524,123.96,64.96,59.0,0.476,0.21,46.61,0.376,Medio,0
1202,2023-03-26,2023,3,1,212,2310,Belleza,Norte,Corporativo,10,407.3,0.15,0.508,3462.05,1758.72,1703.33,0.492,0.19,1379.7,0.3985,Premium,0
1203,2023-05-16,2023,5,2,101,2036,Libros,Oeste,Mayorista,1,291.92,0.0,0.743,291.92,216.9,75.02,0.257,0.18,61.52,0.2107,Alto,0
1204,2023-09-28,2023,9,3,741,2055,Electrónica,Centro,Online,8,121.7,0.25,0.726,730.2,530.13,200.07,0.274,0.19,162.06,0.2219,Alto,0
1205,2023-11-07,2023,11,4,319,2442,Libros,Este,Online,7,447.87,0.0,0.601,3135.09,1884.19,1250.9,0.399,0.21,988.21,0.3152,Premium,0
1206,2023-08-05,2023,8,3,665,2236,Electrónica,Este,Corporativo,5,27.4,0.1,0.743,123.3,91.61,31.69,0.257,0.21,25.04,0.2031,Medio,0
1207,2023-04-19,2023,4,2,324,2357,Ropa,Sur,Mayorista,3,104.9,0.15,0.747,267.5,199.82,67.68,0.253,0.19,54.82,0.2049,Alto,0
1208,2023-10-04,2023,10,4,484,2348,Deportes,Norte,Retail,15,377.26,0.1,0.525,5093.01,2673.83,2419.18,0.475,0.19,1959.54,0.3848,Premium,0
1209,2023-12-20,2023,12,4,502,2196,Belleza,Este,Corporativo,17,356.14,0.2,0.556,4843.5,2692.99,2150.51,0.444,0.21,1698.9,0.3508,Premium,0
1210,2023-04-13,2023,4,2,737,2072,Deportes,Este,Online,13,148.19,0.2,0.736,1541.18,1134.31,406.87,0.264,0.21,321.43,0.2086,Premium,0
1211,2024-01-01,2024,1,1,229,2058,Ropa,Centro,Mayorista,15,35.7,0.0,0.613,535.5,328.26,207.24,0.387,0.19,167.86,0.3135,Alto,0
1212,2023-06-09,2023,6,2,152,2239,Libros,Centro,Online,19,429.75,0.25,0.475,6123.94,2908.87,3215.07,0.525,0.19,2604.21,0.4253,Premium,0
1213,2023-07-24,2023,7,3,783,2001,Libros,Sur,Online,14,160.28,0.25,0.641,1682.94,1078.76,604.18,0.359,0.19,489.39,0.2908,Premium,0
1214,2023-12-10,2023,12,4,771,2448,Alimentos,Sur,Online,13,101.88,0.05,0.472,1258.22,593.88,664.34,0.528,0.19,538.12,0.4277,Premium,0
1215,2023-11-29,2023,11,4,515,2359,Belleza,Sur,Online,12,260.45,0.0,0.519,3125.4,1622.08,1503.32,0.481,0.19,1217.69,0.3896,Premium,0
1216,2023-07-11,2023,7,3,346,2187,Belleza,Centro,Retail,9,455.56,0.25,0.48,3075.03,1476.01,1599.02,0.52,0.19,1295.21,0.4212,Premium,0
1217,2023-08-13,2023,8,3,538,2306,Belleza,Centro,Mayorista,3,26.56,0.2,0.486,63.74,30.98,32.76,0.514,0.19,26.54,0.4164,Medio,0
1218,2023-09-22,2023,9,3,302,2029,Electrónica,Norte,Corporativo,11,384.07,0.2,0.402,3379.82,1358.69,2021.13,0.598,0.19,1637.12,0.4844,Premium,0
1219,2023-08-20,2023,8,3,283,2266,Libros,Oeste,Mayorista,10,288.37,0.2,0.708,2306.96,1633.33,673.63,0.292,0.18,552.38,0.2394,Premium,0
1220,2023-03-03,2023,3,1,222,2475,Ropa,Oeste,Mayorista,1,215.6,0.0,0.504,215.6,108.66,106.94,0.496,0.18,87.69,0.4067,Alto,0
1221,2023-05-07,2023,5,2,500,2107,Libros,Norte,Mayorista,17,373.32,0.15,0.43,5394.47,2319.62,3074.85,0.57,0.19,2490.63,0.4617,Premium,0
1222,2023-04-26,2023,4,2,393,2331,Deportes,Oeste,Corporativo,13,483.08,0.05,0.43,5966.04,2565.4,3400.64,0.57,0.18,2788.52,0.4674,Premium,0
1223,2023-02-02,2023,2,1,379,2422,Electrónica,Centro,Mayorista,14,118.46,0.05,0.595,1575.52,937.43,638.09,0.405,0.19,516.85,0.3281,Premium,0
1224,2023-06-23,2023,6,2,709,2089,Belleza,Oeste,Corporativo,1,76.11,0.2,0.748,60.89,45.55,15.34,0.2519,0.18,12.58,0.2066,Medio,0
1225,2023-01-11,2023,1,1,297,2204,Hogar,Centro,Corporativo,2,456.88,0.1,0.451,822.38,370.89,451.49,0.549,0.19,365.71,0.4447,Alto,0
1226,2023-10-29,2023,10,4,610,2378,Alimentos,Norte,Retail,2,336.13,0.0,0.435,672.26,292.43,379.83,0.565,0.19,307.66,0.4577,Alto,0
1227,2023-10-11,2023,10,4,243,2455,Electrónica,Sur,Online,7,221.8,0.25,0.553,1164.45,643.94,520.51,0.447,0.19,421.61,0.3621,Premium,0
1228,2023-04-28,2023,4,2,708,2446,Deportes,Norte,Corporativo,9,288.76,0.25,0.597,1949.13,1163.63,785.5,0.403,0.19,636.26,0.3264,Premium,0
1229,2023-10-29,2023,10,4,300,2447,Belleza,Oeste,Online,4,374.08,0.15,0.503,1271.87,639.75,632.12,0.497,0.18,518.34,0.4075,Premium,0
1230,2023-04-23,2023,4,2,223,2444,Deportes,Centro,Mayorista,2,387.65,0.2,0.506,620.24,313.84,306.4,0.494,0.19,248.18,0.4001,Alto,0
1231,2023-01-04,2023,1,1,286,2380,Deportes,Oeste,Online,19,460.35,0.1,0.549,7871.98,4321.72,3550.26,0.451,0.18,2911.21,0.3698,Premium,1
1232,2023-02-06,2023,2,1,425,2437,Belleza,Oeste,Online,5,216.29,0.2,0.51,865.16,441.23,423.93,0.49,0.18,347.62,0.4018,Alto,0
1233,2023-12-29,2023,12,4,563,2219,Deportes,Sur,Online,9,150.24,0.1,0.72,1216.94,876.2,340.74,0.28,0.19,276.0,0.2268,Premium,0
1234,2023-11-20,2023,11,4,448,2377,Ropa,Oeste,Mayorista,13,321.63,0.05,0.415,3972.13,1648.43,2323.7,0.585,0.18,1905.43,0.4797,Premium,0
1235,2023-01-31,2023,1,1,759,2093,Alimentos,Sur,Mayorista,12,210.79,0.1,0.482,2276.53,1097.29,1179.24,0.518,0.19,955.18,0.4196,Premium,0
1236,2023-04-28,2023,4,2,502,2456,Hogar,Centro,Corporativo,19,299.33,0.05,0.683,5402.91,3690.19,1712.72,0.317,0.19,1387.3,0.2568,Premium,0
1237,2023-02-04,2023,2,1,445,2102,Deportes,Centro,Corporativo,9,212.89,0.05,0.692,1820.21,1259.59,560.62,0.308,0.19,454.1,0.2495,Premium,0
1238,2023-01-17,2023,1,1,610,2222,Deportes,Sur,Retail,10,80.73,0.0,0.439,807.3,354.4,452.9,0.561,0.19,366.85,0.4544,Alto,0
1239,2023-06-19,2023,6,2,246,2185,Libros,Norte,Mayorista,19,237.37,0.1,0.741,4059.03,3007.74,1051.29,0.259,0.19,851.54,0.2098,Premium,0
1240,2023-02-06,2023,2,1,247,2468,Alimentos,Centro,Retail,10,347.0,0.15,0.643,2949.5,1896.53,1052.97,0.357,0.19,852.91,0.2892,Premium,0
1241,2023-09-21,2023,9,3,588,2183,Electrónica,Norte,Mayorista,12,400.65,0.15,0.495,4086.63,2022.88,2063.75,0.505,0.19,1671.64,0.4091,Premium,0
1242,2023-05-02,2023,5,2,739,2494,Alimentos,Centro,Online,14,249.2,0.1,0.56,3139.92,1758.36,1381.56,0.44,0.19,1119.06,0.3564,Premium,0
1243,2023-05-23,2023,5,2,650,2161,Alimentos,Centro,Retail,8,86.79,0.0,0.504,694.32,349.94,344.38,0.496,0.19,278.95,0.4018,Alto,0
1244,2023-12-09,2023,12,4,437,2246,Belleza,Este,Retail,16,210.27,0.15,0.453,2859.67,1295.43,1564.24,0.547,0.21,1235.75,0.4321,Premium,0
1245,2023-09-06,2023,9,3,740,2030,Belleza,Oeste,Retail,17,394.22,0.2,0.502,5361.39,2691.42,2669.97,0.498,0.18,2189.38,0.4084,Premium,0
1246,2023-04-20,2023,4,2,572,2051,Belleza,Oeste,Mayorista,4,209.37,0.15,0.603,711.86,429.25,282.61,0.397,0.18,231.74,0.3255,Alto,0
1247,2023-10-04,2023,10,4,250,2344,Hogar,Norte,Corporativo,6,349.78,0.0,0.689,2098.68,1445.99,652.69,0.311,0.19,528.68,0.2519,Premium,0
1248,2023-03-09,2023,3,1,514,2075,Alimentos,Oeste,Retail,12,256.07,0.05,0.527,2919.2,1538.42,1380.78,0.473,0.18,1132.24,0.3879,Premium,0
1249,2023-10-20,2023,10,4,397,2384,Hogar,Norte,Corporativo,18,124.41,0.05,0.522,2127.41,1110.51,1016.9,0.478,0.19,823.69,0.3872,Premium,0
1250,2023-10-23,2023,10,4,710,2438,Deportes,Centro,Mayorista,7,399.09,0.05,0.564,2653.95,1496.83,1157.12,0.436,0.19,937.27,0.3532,Premium,0
1251,2023-08-31,2023,8,3,362,2277,Belleza,Este,Retail,5,46.69,0.0,0.626,233.45,146.14,87.31,0.374,0.21,68.97,0.2954,Alto,0
1252,2023-05-05,2023,5,2,243,2039,Deportes,Este,Mayorista,10,264.82,0.05,0.663,2515.79,1667.97,847.82,0.337,0.21,669.78,0.2662,Premium,0
1253,2023-08-31,2023,8,3,445,2100,Belleza,Centro,Corporativo,6,108.4,0.05,0.514,617.88,317.59,300.29,0.486,0.19,243.23,0.3937,Alto,0
1254,2023-07-28,2023,7,3,723,2110,Ropa,Sur,Corporativo,14,38.2,0.0,0.605,534.8,323.55,211.25,0.395,0.19,171.11,0.32,Alto,0
1255,2023-04-08,2023,4,2,671,2384,Hogar,Sur,Retail,6,253.95,0.2,0.536,1218.96,653.36,565.6,0.464,0.19,458.14,0.3758,Premium,0
1256,2023-02-18,2023,2,1,101,2320,Hogar,Oeste,Corporativo,14,252.28,0.15,0.651,3002.13,1954.39,1047.74,0.349,0.18,859.15,0.2862,Premium,0
1257,2023-02-19,2023,2,1,403,2248,Electrónica,Norte,Online,12,354.92,0.0,0.458,4259.04,1950.64,2308.4,0.542,0.19,1869.8,0.439,Premium,0
1258,2023-12-04,2023,12,4,353,2190,Libros,Este,Online,12,373.65,0.0,0.49,4483.8,2197.06,2286.74,0.51,0.21,1806.52,0.4029,Premium,0
1259,2023-08-09,2023,8,3,751,2489,Alimentos,Oeste,Retail,8,365.26,0.1,0.549,2629.87,1443.8,1186.07,0.451,0.18,972.58,0.3698,Premium,0
1260,2023-07-01,2023,7,3,552,2181,Electrónica,Centro,Mayorista,10,207.73,0.05,0.711,1973.43,1403.11,570.32,0.289,0.19,461.96,0.2341,Premium,0
1261,2023-08-05,2023,8,3,136,2425,Hogar,Este,Mayorista,16,317.69,0.25,0.601,3812.28,2291.18,1521.1,0.399,0.21,1201.67,0.3152,Premium,0
1262,2023-07-30,2023,7,3,259,2404,Electrónica,Norte,Mayorista,8,290.59,0.2,0.738,1859.78,1372.52,487.26,0.262,0.19,394.68,0.2122,Premium,0
1263,2023-08-28,2023,8,3,108,2334,Ropa,Norte,Online,9,213.67,0.25,0.436,1442.27,628.83,813.44,0.564,0.19,658.89,0.4568,Premium,0
1264,2023-01-28,2023,1,1,332,2208,Libros,Sur,Corporativo,13,300.62,0.1,0.561,3517.25,1973.18,1544.07,0.439,0.19,1250.7,0.3556,Premium,0
1265,2023-12-11,2023,12,4,198,2021,Hogar,Oeste,Online,17,473.89,0.15,0.547,6847.71,3745.7,3102.01,0.453,0.18,2543.65,0.3715,Premium,0
1266,2023-12-01,2023,12,4,758,2165,Hogar,Centro,Corporativo,19,100.48,0.05,0.61,1813.66,1106.33,707.33,0.39,0.19,572.94,0.3159,Premium,0
1267,2023-11-27,2023,11,4,307,2098,Alimentos,Este,Online,17,453.36,0.25,0.684,5780.34,3953.75,1826.59,0.316,0.21,1443.01,0.2496,Premium,0
1268,2023-02-20,2023,2,1,230,2492,Belleza,Norte,Mayorista,7,31.46,0.05,0.695,209.21,145.4,63.81,0.305,0.19,51.69,0.2471,Alto,0
1269,2023-02-01,2023,2,1,503,2207,Libros,Este,Mayorista,1,157.65,0.05,0.635,149.77,95.1,54.67,0.365,0.21,43.19,0.2884,Medio,0
1270,2023-07-26,2023,7,3,251,2007,Ropa,Centro,Mayorista,14,147.63,0.15,0.625,1756.8,1098.0,658.8,0.375,0.19,533.63,0.3038,Premium,0
1271,2023-06-23,2023,6,2,153,2189,Deportes,Este,Retail,17,315.05,0.2,0.732,4284.68,3136.39,1148.29,0.268,0.21,907.15,0.2117,Premium,0
1272,2023-02-25,2023,2,1,219,2174,Electrónica,Oeste,Retail,13,69.96,0.2,0.534,727.58,388.53,339.05,0.466,0.18,278.02,0.3821,Alto,0
1273,2023-05-08,2023,5,2,772,2272,Alimentos,Sur,Corporativo,2,441.76,0.1,0.691,795.17,549.46,245.71,0.309,0.19,199.03,0.2503,Alto,0
1274,2023-04-09,2023,4,2,727,2016,Hogar,Este,Retail,14,415.13,0.0,0.723,5811.82,4201.95,1609.87,0.277,0.21,1271.8,0.2188,Premium,0
1275,2023-04-08,2023,4,2,686,2089,Deportes,Sur,Online,1,327.77,0.05,0.572,311.38,178.11,133.27,0.428,0.19,107.95,0.3467,Alto,0
1276,2023-10-02,2023,10,4,724,2140,Ropa,Centro,Online,5,231.91,0.05,0.655,1101.57,721.53,380.04,0.345,0.19,307.83,0.2794,Premium,0
1277,2023-08-18,2023,8,3,519,2144,Libros,Sur,Corporativo,7,466.81,0.25,0.532,2450.75,1303.8,1146.95,0.468,0.19,929.03,0.3791,Premium,0
1278,2023-03-13,2023,3,1,521,2165,Electrónica,Este,Corporativo,19,416.22,0.1,0.456,7117.36,3245.52,3871.84,0.544,0.21,3058.75,0.4298,Premium,1
1279,2023-08-05,2023,8,3,203,2336,Alimentos,Este,Mayorista,14,252.16,0.2,0.605,2824.19,1708.63,1115.56,0.395,0.21,881.29,0.3121,Premium,0
1280,2023-04-04,2023,4,2,353,2495,Hogar,Norte,Retail,14,352.43,0.15,0.469,4193.92,1966.95,2226.97,0.531,0.19,1803.85,0.4301,Premium,0
1281,2023-05-23,2023,5,2,326,2077,Hogar,Este,Mayorista,15,285.63,0.2,0.56,3427.56,1919.43,1508.13,0.44,0.21,1191.42,0.3476,Premium,0
1282,2023-08-25,2023,8,3,211,2428,Deportes,Sur,Retail,5,296.03,0.15,0.706,1258.13,888.24,369.89,0.294,0.19,299.61,0.2381,Premium,0
1283,2023-05-08,2023,5,2,609,2261,Deportes,Norte,Retail,5,168.83,0.15,0.43,717.53,308.54,408.99,0.57,0.19,331.28,0.4617,Alto,0
1284,2023-02-08,2023,2,1,572,2162,Electrónica,Este,Corporativo,2,233.73,0.2,0.411,373.97,153.7,220.27,0.589,0.21,174.01,0.4653,Alto,0
1285,2023-08-15,2023,8,3,198,2365,Libros,Este,Mayorista,18,43.67,0.25,0.612,589.55,360.8,228.75,0.388,0.21,180.71,0.3065,Alto,0
1286,2023-10-09,2023,10,4,252,2013,Ropa,Centro,Mayorista,9,181.89,0.05,0.516,1555.16,802.46,752.7,0.484,0.19,609.69,0.392,Premium,0
1287,2023-02-20,2023,2,1,437,2238,Belleza,Norte,Retail,10,349.44,0.15,0.546,2970.24,1621.75,1348.49,0.454,0.19,1092.28,0.3677,Premium,0
1288,2023-01-26,2023,1,1,262,2071,Libros,Centro,Retail,18,476.84,0.25,0.542,6437.34,3489.04,2948.3,0.458,0.19,2388.12,0.371,Premium,0
1289,2023-11-30,2023,11,4,780,2444,Libros,Centro,Corporativo,4,481.72,0.1,0.43,1734.19,745.7,988.49,0.57,0.19,800.68,0.4617,Premium,0
1290,2023-10-04,2023,10,4,260,2142,Libros,Centro,Online,8,280.08,0.1,0.401,2016.58,808.65,1207.93,0.599,0.19,978.42,0.4852,Premium,0
1291,2023-01-08,2023,1,1,679,2309,Belleza,Oeste,Mayorista,18,305.28,0.15,0.714,4670.78,3334.94,1335.84,0.286,0.18,1095.39,0.2345,Premium,0
1292,2023-02-17,2023,2,1,497,2282,Electrónica,Centro,Mayorista,17,96.93,0.05,0.476,1565.42,745.14,820.28,0.524,0.19,664.43,0.4244,Premium,0
1293,2023-05-02,2023,5,2,376,2268,Belleza,Sur,Corporativo,16,349.18,0.15,0.549,4748.85,2607.12,2141.73,0.451,0.19,1734.8,0.3653,Premium,0
1294,2023-03-27,2023,3,1,603,2240,Electrónica,Este,Corporativo,18,267.935,0.1,0.74,4340.55,3212.01,1128.54,0.26,0.21,891.55,0.2054,Premium,0
1295,2023-07-28,2023,7,3,491,2414,Belleza,Oeste,Mayorista,7,145.92,0.1,0.689,919.3,633.4,285.9,0.311,0.18,234.44,0.255,Alto,0
1296,2023-09-06,2023,9,3,234,2244,Ropa,Centro,Mayorista,1,335.84,0.2,0.438,268.67,117.68,150.99,0.562,0.19,122.3,0.4552,Alto,0
1297,2023-09-04,2023,9,3,294,2162,Libros,Este,Retail,1,158.6,0.05,0.578,150.67,87.09,63.58,0.422,0.21,50.23,0.3334,Medio,0
1298,2023-04-20,2023,4,2,500,2059,Electrónica,Norte,Online,18,29.67,0.2,0.656,427.25,280.28,146.97,0.344,0.19,119.05,0.2786,Alto,0
1299,2023-07-25,2023,7,3,739,2005,Belleza,Norte,Mayorista,4,416.78,0.25,0.644,1250.34,805.22,445.12,0.356,0.19,360.55,0.2884,Premium,0
1300,2023-01-31,2023,1,1,132,2196,Ropa,Este,Corporativo,4,158.61,0.25,0.666,475.83,316.9,158.93,0.334,0.21,125.55,0.2639,Alto,0
1301,2023-03-26,2023,3,1,787,2469,Belleza,Sur,Retail,6,36.24,0.25,0.56,163.08,91.32,71.76,0.44,0.19,58.13,0.3565,Medio,0
1302,2023-07-14,2023,7,3,559,2057,Hogar,Este,Retail,3,42.02,0.0,0.462,126.06,58.24,67.82,0.538,0.21,53.58,0.425,Medio,0
1303,2023-01-02,2023,1,1,569,2304,Ropa,Este,Corporativo,6,129.62,0.25,0.563,583.29,328.39,254.9,0.437,0.21,201.37,0.3452,Alto,0
1304,2023-07-19,2023,7,3,474,2406,Libros,Oeste,Corporativo,13,93.12,0.15,0.627,1028.98,645.17,383.81,0.373,0.18,314.72,0.3059,Premium,0
1305,2023-05-16,2023,5,2,121,2216,Alimentos,Norte,Retail,7,388.28,0.2,0.613,2174.37,1332.89,841.48,0.387,0.19,681.6,0.3135,Premium,0
1306,2023-08-21,2023,8,3,769,2417,Libros,Norte,Corporativo,4,164.23,0.25,0.425,492.69,209.39,283.3,0.575,0.19,229.47,0.4657,Alto,0
1307,2023-05-27,2023,5,2,137,2025,Alimentos,Centro,Retail,1,403.32,0.05,0.423,383.15,162.07,221.08,0.577,0.19,179.07,0.4674,Alto,0
1308,2023-08-05,2023,8,3,329,2302,Ropa,Este,Corporativo,6,91.05,0.25,0.738,409.72,302.37,107.35,0.262,0.21,84.81,0.207,Alto,0
1309,2023-12-23,2023,12,4,464,2004,Hogar,Este,Retail,5,248.98,0.15,0.453,1058.16,479.35,578.81,0.547,0.21,457.26,0.4321,Premium,0
1310,2023-10-12,2023,10,4,662,2473,Hogar,Sur,Mayorista,13,345.58,0.15,0.503,3818.66,1920.79,1897.87,0.497,0.19,1537.27,0.4026,Premium,0
1311,2023-12-05,2023,12,4,537,2019,Electrónica,Norte,Mayorista,19,327.74,0.15,0.669,5293.0,3541.02,1751.98,0.331,0.19,1419.1,0.2681,Premium,0
1312,2023-09-07,2023,9,3,382,2389,Hogar,Sur,Corporativo,4,302.56,0.15,0.543,1028.7,558.58,470.12,0.457,0.19,380.8,0.3702,Premium,0
1313,2023-03-21,2023,3,1,126,2197,Deportes,Oeste,Online,6,462.79,0.15,0.464,2360.23,1095.15,1265.08,0.536,0.18,1037.37,0.4395,Premium,0
1314,2023-04-08,2023,4,2,325,2058,Ropa,Centro,Mayorista,13,118.12,0.05,0.564,1458.78,822.75,636.03,0.436,0.19,515.18,0.3532,Premium,0
1315,2023-06-01,2023,6,2,376,2447,Electrónica,Sur,Retail,5,249.39,0.0,0.599,1246.95,746.92,500.03,0.401,0.19,405.02,0.3248,Premium,0
1316,2023-04-22,2023,4,2,708,2241,Hogar,Norte,Online,13,442.58,0.1,0.558,5178.19,2889.43,2288.76,0.442,0.19,1853.9,0.358,Premium,0
1317,2023-01-30,2023,1,1,383,2145,Ropa,Oeste,Retail,10,43.56,0.0,0.722,435.6,314.5,121.1,0.278,0.18,99.3,0.228,Alto,0
1318,2023-10-24,2023,10,4,580,2387,Libros,Este,Retail,3,32.66,0.1,0.5,88.18,44.09,44.09,0.5,0.21,34.83,0.395,Medio,0
